comment_id,language,club,player,comment,comment_de,label
ES_0034,ES,villarealcf,Diego Conde,"Es que es muy bueno, pero estamos muy flipados con @diegocondea13 🙌","Es ist wirklich sehr gut, aber wir sind total begeistert von @diegocondea13 🙌",POSITIVE
ES_0035,ES,sevillafc,Valentin Barco,Pone a Montiel y a barco juntos y tenés medio gol asegurado 👽✌️🇪🇦🇦🇷✅,Setz Montiel und Barco zusammen ein und du hast ein halbes Tor garantiert 👽✌️🇪🇦🇦🇷✅,POSITIVE
ES_0036,ES,villarealcf,Nicolas Pepe,❤️ Nico Pepe bro good kick.,"❤️ Nico Pepe Bruder, guter Schuss.",POSITIVE
ES_0037,ES,sevillafc,Jesus Navas,"Lo feliz que estaba por los 3 puntos, y la cara que se le quedó con el show del chocamanos en vestuarios. Igual que todo el sevillismo. Navas ❤️","Wie glücklich ich über die 3 Punkte war und das Gesicht, das er nach dem Schlamassel in der Kabine gemacht hat. Genau wie alle Sevillistas. Navas ❤️",POSITIVE
ES_0038,ES,realsociedad,Mikel Oyarzabal,Aúpa Oyarzabal!!!! Ze indarrarekin altxatzendeken ezker besos💙💪,Aúpa Oyarzabal!!!! Mit dir heben wir unseren linken Arm hoch💙💪,POSITIVE
ES_0039,ES,realsociedad,Igor Zubeldia,Milaesker @igorzubeldia Valentziatik.... Beti aurrera🥀💙,Milaesker @igorzubeldia aus Valencia.... Immer vorwärts🥀💙,POSITIVE
ES_0040,ES,villarealcf,Logan Costa,"Ha costat, però la màgia de Baena, inclús fallant un penal, sempre apareix. Endavant 💛","Es hat gekostet, aber die Magie von Baena, selbst beim Verpassen eines Elfmeters, tritt immer auf. Vorwärts 💛",POSITIVE
ES_0041,ES,villarealcf,Pape Gueye,Pape A gueye est le meilleur de sa génération,Pape A gueye ist der beste seiner Generation.,POSITIVE
ES_0042,ES,villarealcf,Ilias Akhomach,@iliasakhomach Vamos ilias ❤️❤️👏😍,Vamos ilias ❤️❤️👏😍,POSITIVE
ES_0043,ES,sevillafc,Loic Bade,Esque es el mejor @l.bade28 😂❤️,Es ist der beste @l.bade28 😂❤️,POSITIVE
ES_0044,ES,realsociedad,Alex Remiro,Grande Remiro 🩵🧤,Großartiger Remiro 🩵🧤,POSITIVE
ES_0045,ES,realsociedad,Nayef Aguerd,@nayefaguerd no problem 💓💪,@nayefaguerd kein Problem 💓💪,POSITIVE
ES_0046,ES,villarealcf,Raul Albiol,Raul Albiol sa deunouu ndeye heure no yewoo 😭😭 visca Villarreal 😭😭💔,Raul Albiol sa deunouu ndeye heure no yewoo 😭😭 visca Villarreal 😭😭💔,POSITIVE
ES_0047,ES,realsociedad,Takefusa Kubo,Kubo no banco é brincadeira,Kubos auf der Bank ist eine Farce.,POSITIVE
ES_0048,ES,realsociedad,Luka Sucic,"Tranquilo broo @luka_sucic vienen tiempos mejores, estamos en el proceso ⚽💪🥇","Ruhig, Bruder @luka_sucic, es kommen bessere Zeiten, wir sind im Prozess ⚽💪🥇",POSITIVE
ES_0049,ES,villarealcf,Diego Conde,Conde >>Jorgensen,Conde >>Jorgensen,POSITIVE
ES_0050,ES,sevillafc,Valentin Barco,Bien el equipo .que no se mueva..yo probaría Barcos de 5 ojo que funciona ..me gustó mucho hoy bien el DT que entiende los cambios,"Gut, das Team. Lasst sie bleiben.. ich würde Barcos als 5 ausprobieren, Achtung, das funktioniert.. ich mochte heute den Trainer sehr, der die Wechsel versteht.",POSITIVE
ES_0051,ES,villarealcf,Nicolas Pepe,@p.gueye24 @nicolas.pepe19 @t.barry29 c'est grâce a ces 3joueur j'aime villareal maintenant 🙏🏾,"@p.gueye24 @nicolas.pepe19 @t.barry29 es ist dank dieser 3 Spieler, dass ich Villarreal jetzt liebe 🙏🏾",POSITIVE
ES_0052,ES,sevillafc,Jesus Navas,Okupas fuera del Sevilla!!!!. Vamos Sevilla!. Que grande Navas!!,Okupas raus aus Sevilla!!!!. Vamos Sevilla!. Wie großartig Navas!!,POSITIVE
ES_0053,ES,realsociedad,Mikel Oyarzabal,"Oyarzabal. Hemen dago. ""Ez da jun "" . Orain , bere golak , berriz ikusiko ditugu !!","Oyarzabal. Hier ist er. ""Er geht nicht"". Jetzt werden wir seine Tore wieder sehen!!",POSITIVE
ES_0054,ES,villarealcf,Logan Costa,Logan Costa the Best👌🚀.Made in CV,Logan Costa der Beste👌🚀. Hergestellt in CV,POSITIVE
ES_0055,ES,villarealcf,Pape Gueye,Como no ponéis a pape gueye q lo llevo en el Fantasy,Warum setzt ihr Pape Gueye nicht ein? Ich habe ihn im Fantasy!,POSITIVE
ES_0056,ES,villarealcf,Ilias Akhomach,@iliasakhomach Buena suerte ilias👑💛🪄,@iliasakhomach Viel Glück ilias👑💛🪄,POSITIVE
ES_0057,ES,sevillafc,Loic Bade,Cómo vive bade el sentimiento del Sevilla,Wie lebt Bade das Gefühl des Sevilla?,POSITIVE
ES_0058,ES,realsociedad,Alex Remiro,"Grande remiro, ojala estes bien de salud que me diste 12 puntos en el fantasy😍","Großer Remiro, ich hoffe, es geht dir gesundheitlich gut, denn du hast mir 12 Punkte im Fantasy gegeben😍",POSITIVE
ES_0059,ES,realsociedad,Nayef Aguerd,Aguerd 🫡🦁....Vamos la Real 🔵⚪,Aguerd 🫡🦁....Vamos la Real 🔵⚪,POSITIVE
ES_0060,ES,realsociedad,Takefusa Kubo,Que alguien explique la suplencia de Kubo. Por lo que veo solo Imanol la entiende. Merece la derrota por los 11 que está poniendo últimamente,"Dass jemand die Ersatzbank von Kubo erklärt. Soweit ich sehe, versteht das nur Imanol. Er verdient die Niederlage wegen der 11, die er in letzter Zeit aufstellt.",POSITIVE
ES_0061,ES,sevillafc,Dodi Lukebakio,"Ejuke, lukebakio de 9 e Idumbo en la otra banda sorprenderá tb. Hay que recolocar ya de 9 a lukebakio","Ejuke, lukebakio als 9 und Idumbo auf der anderen Seite werden auch überraschen. Lukebakio muss jetzt schon als 9 umgestellt werden.",NEUTRAL
ES_0062,ES,realsociedad,Igor Zubeldia,Sigo sin entender que si han entrenado  remiro y zubeldia no vayan ni convocados....si quieres no les pongas de inicio pero por lo menos llévalos....si hoy mañana no se gana sería 1 punto de 9......vamos un 80% de quedar eliminados o que te toque un cruce jodido,"Ich verstehe immer noch nicht, warum Remiro und Zubeldía, wenn sie trainiert haben, nicht einmal nominiert werden....wenn du sie nicht von Anfang an spielen lassen willst, nimm sie wenigstens mit....wenn man heute oder morgen nicht gewinnt, wären das 1 Punkt aus 9......das wären 80% Wahrscheinlichkeit, eliminiert zu werden oder eine schwierige Auslosung zu bekommen.",NEUTRAL
ES_0063,ES,realsociedad,Takefusa Kubo,Y KUBO?????,Y KUBO?????,NEUTRAL
ES_0064,ES,realsociedad,Sheraldo Becker,Sheraldoooooooooooooo Becker,Sheraldoooooooooooooo Becker,NEUTRAL
ES_0065,ES,villarealcf,Juan Foyth,Alguien me explica que paso con Foyth??,"Kann mir jemand erklären, was mit Foyth passiert ist??",NEUTRAL
ES_0066,ES,villarealcf,Logan Costa,Partido que nos a costado pero lo hemos conseguido que bueno es alex Baena el año pasado dándole asistencias a sorlhot y este año a ayoze eso si pepe titular ya thierno hoy a estar muy flojo hay que darle minutos poco a povo no está para titular,"Ein Spiel, das uns schwer gefallen ist, aber wir haben es geschafft. Wie gut ist Alex Baena, letztes Jahr hat er Sorloth Assists gegeben und dieses Jahr Ayoze. Das stimmt, Pepe ist ein Stammspieler, aber Thierno war heute sehr schwach. Wir müssen ihm nach und nach Minuten geben, er ist noch nicht für die Stammelf bereit.",NEUTRAL
ES_0067,ES,villarealcf,Diego Conde,Diego conde 73? Yo diría 79,Diego conde 73? Ich würde 79 sagen.,NEUTRAL
ES_0068,ES,sevillafc,Kelechi Iheanacho,"Pedazo de estadio, pedazo de afición la del Bilbao; un Sevilla ramplón a poco que hubiese apretado algo se lleva los 3... pero demos por bueno el punto. El Sr Iheanacho ya puede volverse por dónde vino... es como jugar con uno menos. Grande la afición sevillista ayer en Bilbao centro (C Ledesma) y hoy antes y durante el partido...","Stadion der Spitzenklasse, die Fans aus Bilbao sind großartig; ein schwaches Sevilla hätte bei etwas mehr Druck die 3 Punkte holen können... aber wir nehmen den Punkt gerne. Herr Iheanacho kann sich wieder dorthin zurückbegeben, wo er hergekommen ist... es ist wie mit einem Mann weniger zu spielen. Großartige Fans von Sevilla gestern im Zentrum von Bilbao (C Ledesma) und heute vor und während des Spiels...",NEUTRAL
ES_0069,ES,villarealcf,Pape Gueye,@iganagueye viens voir ton acolyte @p.gueye24 😂🎱🧑🏿‍🦲,@iganagueye komm schau dir deinen Komplizen @p.gueye24 an 😂🎱🧑🏿‍🦲,NEUTRAL
ES_0070,ES,sevillafc,Valentin Barco,Barco y Peque titulares,Barco und Peque in der Startelf,NEUTRAL
ES_0071,ES,sevillafc,Jesus Navas,Eso de etiquetar a gudelj en colo a navas en gudelj a marcao en navas y alvaro en marcao ? Que plan churris?😂 tan difíciles sois,"Das Etikettieren von Gudelj in Colo, von Navas in Gudelj, von Marcao in Navas und von Alvaro in Marcao? Welcher Plan ist das, Churris? 😂 So schwierig seid ihr.",NEUTRAL
ES_0072,ES,realsociedad,Luka Sucic,X fin orri y sucic titulares,X fin orri y sucic titulares,NEUTRAL
ES_0073,ES,realsociedad,Mikel Oyarzabal,"Imanol vete ya, Barrene ni la toca, Oyarzabal no esta para jugar, y tu sigues en las tuyas, no nos jodas mas, vete o que te manden, me da igual","Imanol, hau ab, Barrene berührt den Ball nicht, Oyarzabal ist nicht bereit zu spielen, und du machst weiter wie bisher, nerve uns nicht mehr, geh oder lass dich versetzen, ist mir egal.",NEUTRAL
ES_0074,ES,villarealcf,Raul Albiol,Albiol 79?!?,Albiol 79?!?,NEUTRAL
ES_0075,ES,realsociedad,Nayef Aguerd,¿Por qué no convocaron a Aguerd para este partido?,Warum wurde Aguerd für dieses Spiel nicht nominiert?,NEUTRAL
ES_0076,ES,realsociedad,Brais Mendez,Braid Mendez and Bruno Fernandez look like way to much 🙆🏻‍♂️🤷🏻‍♂️,Braid Mendez und Bruno Fernandez sehen sich viel zu ähnlich 🙆🏻‍♂️🤷🏻‍♂️,NEUTRAL
ES_0077,ES,villarealcf,Nicolas Pepe,Nicolas Pepe... Pepper dem 🌶️,Nicolas Pepe... Pepper dem 🌶️,NEUTRAL
ES_0078,ES,villarealcf,Ayoze Perez,@jeanperez1146,@jeanperez1146,NEUTRAL
ES_0079,ES,villarealcf,Ilias Akhomach,@iliasakhomach 🌍🇲🇦🦁👈,@iliasakhomach 🌍🇲🇦🦁👈,NEUTRAL
ES_0080,ES,realsociedad,Jon Pacheco,@jpacheco_3,@jpacheco_3,NEUTRAL
ES_0081,ES,sevillafc,Juanlu Sanchez,@alvarosanchez_17,@alvarosanchez_17,NEUTRAL
ES_0082,ES,villarealcf,Dani Parejo,Estuvo parejo hasta que se fundaron ambos clubes😂,"Es war ausgeglichen, bis beide Clubs gegründet wurden 😂",NEUTRAL
ES_0083,ES,realsociedad,Alex Remiro,Mi ÚNICO Remiro,Mein EINZIGER Remiro,NEUTRAL
ES_0084,ES,realsociedad,Martin Zubimendi,El niño parece Zubimendi.😮,Der Junge sieht aus wie Zubimendi.😮,NEUTRAL
ES_0085,ES,sevillafc,Dodi Lukebakio,Hoy marcan Iheanacho y Lukebakio. Ganamos 2-1.,Heute treffen Iheanacho und Lukebakio. Wir gewinnen 2-1.,NEUTRAL
ES_0086,ES,realsociedad,Igor Zubeldia,"Que lamentable, a ver si nos despertamos. Me pregunto que le pasa a Sergio con los centros 0 de 50 y buen penalti a Zubeldia no pitado como siempre","Wie bedauerlich, mal sehen, ob wir aufwachen. Ich frage mich, was mit Sergio los ist, mit den Flanken 0 von 50 und dem guten Elfmeter auf Zubeldia, der wie immer nicht gepfiffen wurde.",NEUTRAL
ES_0087,ES,realsociedad,Takefusa Kubo,Take kubo?,Nehmt Kubo?,NEUTRAL
ES_0088,ES,realsociedad,Sheraldo Becker,Todo iba bien contra un equipo muy flojito hasta que se han juntado Becker-Sadiq-Olasagasti...Victoria importante.,"Alles lief gut gegen ein sehr schwaches Team, bis Becker-Sadiq-Olasagasti zusammengekommen sind...Wichtiger Sieg.",NEUTRAL
ES_0089,ES,villarealcf,Logan Costa,@l_costa01 😂,@l_costa01 😂,NEUTRAL
ES_0090,ES,villarealcf,Diego Conde,@rubn.conde,@rubn.conde,NEUTRAL
ES_0091,ES,villarealcf,Pape Gueye,@iganagueye  junior 🇸🇳🇸🇳❤️❤️❤️❤️🔥🔥🔥🔥😂😂😂😂😂😂😂,@iganagueye junior 🇸🇳🇸🇳❤️❤️❤️❤️🔥🔥🔥🔥😂😂😂😂😂😂😂,NEUTRAL
ES_0092,ES,sevillafc,Valentin Barco,Barco por favor,Barco bitte,NEUTRAL
ES_0093,ES,sevillafc,Jesus Navas,"Aunque no lo creamos!!navas se irá!!y los juanlu,los kike salas,y los carmona,son los que se quedan y ellos son la sangre nueva rojiblanca!!VAMOOOOSSS!!","Obwohl wir es nicht glauben können!! Navas wird gehen!! Und die Juanlu, die Kike Salas und die Carmona sind diejenigen, die bleiben und sie sind das neue rote Blut!! VAMOOOOSSS!!",NEUTRAL
ES_0094,ES,realsociedad,Luka Sucic,@luka_sucic,@luka_sucic,NEUTRAL
ES_0095,ES,realsociedad,Mikel Oyarzabal,Aúpa  Oyarzabal,Aúpa Oyarzabal,NEUTRAL
ES_0096,ES,villarealcf,Raul Albiol,"Mala barba 😮albiol,Quin cambi madremia els añs","Schlechte Bart 😮albiol, was für ein Wechsel, meine Güte, die Jahre!",NEUTRAL
ES_0097,ES,realsociedad,Nayef Aguerd,Nayef aguerd is Coming,Nayef Aguerd kommt!,NEUTRAL
ES_0098,ES,villarealcf,Nicolas Pepe,Pepe can play Saturday ?,Kann Pepe am Samstag spielen?,NEUTRAL
ES_0099,ES,villarealcf,Ayoze Perez,@mariajoseperezclausell,@mariajoseperezclausell,NEUTRAL
ES_0100,ES,villarealcf,Ilias Akhomach,¿Por qué Ilias Akhomach no está aquí?,Warum ist Ilias Akhomach nicht hier?,NEUTRAL
ES_0101,ES,sevillafc,Juanlu Sanchez,Desearía que el futuro Ramon Sanchez Pizjuan fuera igual.,"Ich wünschte, die Zukunft des Ramon Sanchez Pizjuan wäre genauso.",NEUTRAL
ES_0102,ES,villarealcf,Dani Parejo,Is parejo still playing that's mad,Spielt Parejo immer noch? Das ist verrückt.,NEUTRAL
ES_0103,ES,realsociedad,Martin Zubimendi,Zubimendi?,Zubimendi?,NEUTRAL
ES_0104,ES,sevillafc,Dodi Lukebakio,"Tuvimos suerte, pero antes Lukebakio ya había tirado al poste y nos merecimos empatar... pero cuidado! el domingo en el derbi el @sevillafc no puede saltar al campo como el día del Valladolid o lo pagaremos muy caro... confío en que DON @jnavas16 sea titular ya que es su último derbi, y que él les haga comprender a los demás que hay que salir intensos y quitarle la pelota al Betis desde el principio...🙏","Wir hatten Glück, aber vorher hatte Lukebakio schon den Pfosten getroffen und wir hätten uns das Unentschieden verdient... aber Vorsicht! Am Sonntag im Derby darf der @sevillafc nicht so auf den Platz gehen wie am Tag gegen Valladolid, sonst wird es sehr teuer für uns... Ich vertraue darauf, dass DON @jnavas16 in der Startelf steht, da es sein letztes Derby ist, und dass er den anderen klar macht, dass wir intensiv herauskommen und dem Betis von Anfang an den Ball abnehmen müssen...🙏",NEUTRAL
ES_0105,ES,realsociedad,Takefusa Kubo,"IMANOL OUT, inaguantable ya y lo de Kubo en el banco...","IMANOL RAUS, unerträglich schon und das mit Kubo auf der Bank...",NEUTRAL
ES_0106,ES,realsociedad,Sheraldo Becker,"La diferenciales que nuestro portero es majete pero no para una (2 goles de 3 tiros, 2 a puerta -2 goles- y uno fuera) y el de Osasuna es un poco personaje pero ha patado los 4 tiros a puerta que le hsn llegado. Yo sigo confiando en Imanol, pero me sobran 8 de los jugadores de la primera plantilla: Sadiq, Becker, Odriozols, Olasagasti, Urko, Aihen, Aritz y Magunazelaia. Aúpa Real!!💙🤍","Die Unterschiede sind, dass unser Torwart nett ist, aber nicht für einen (2 Tore aus 3 Schüssen, 2 aufs Tor -2 Tore- und einer daneben) und der von Osasuna ein bisschen schräg ist, aber alle 4 Schüsse aufs Tor pariert hat, die auf ihn kamen. Ich vertraue weiterhin Imanol, aber ich habe 8 Spieler der ersten Mannschaft zu viel: Sadiq, Becker, Odriozols, Olasagasti, Urko, Aihen, Aritz und Magunazelaia. Aúpa Real!!💙🤍",NEUTRAL
ES_0107,ES,villarealcf,Logan Costa,barry ya puede espabilar porque con la millonada que ha costado...,"Barry kann sich jetzt mal zusammenreißen, denn bei der Millionen-Summe, die er gekostet hat...",NEUTRAL
ES_0108,ES,villarealcf,Diego Conde,Lo de Diego conde q está siendo,"Das, was Diego Conde gerade macht, ist echt der Wahnsinn.",NEUTRAL
ES_0109,ES,villarealcf,Pape Gueye,@iganagueye kayy kholl😂😂😂,@iganagueye kayy kholl😂😂😂,NEUTRAL
ES_0110,ES,sevillafc,Valentin Barco,"Nuesteos capitanes: Suso= años aquí se pierde como el barco del arroz y lesionado a cada instante, Gudel= Para mi acertado se lo merece, Navas= sin palabras solo GRACIAS,Marcao= capitán de enfermería más diría yo aparte un brazalete a un tío que ha jugado 2 partidos, Saul = experiencia si pero no se le puede dar el brazalete a un tío que lleva aquí dos día y encima vino sancionado, lo vuelven a sancionar y ahora lesion de dos meses......dice mucho de como esta el club para mi desastre. JUNIOR DIMISIÓN YAAA","Unsere Kapitäne: Suso = hier verliert er sich wie das Reisboot und ist jede Minute verletzt, Gudel = für mich die richtige Entscheidung, hat es verdient, Navas = ohne Worte, einfach DANKE, Marcao = Kapitän der Krankenstation, mehr würde ich sagen, einen Armreif einem Typen zu geben, der 2 Spiele gespielt hat. Saul = Erfahrung ja, aber man kann einem Typen, der erst seit zwei Tagen hier ist und dazu noch gesperrt kam, nicht den Armreif geben, jetzt wird er wieder gesperrt und hat jetzt eine zweimonatige Verletzung... sagt viel darüber aus, wie der Klub dasteht, für mich ein Desaster. JUNIOR DIMISSION JETZT!",NEUTRAL
ES_0111,ES,sevillafc,Jesus Navas,"Tuvimos suerte, pero antes Lukebakio ya había tirado al poste y nos merecimos empatar... pero cuidado! el domingo en el derbi el @sevillafc no puede saltar al campo como el día del Valladolid o lo pagaremos muy caro... confío en que DON @jnavas16 sea titular ya que es su último derbi, y que él les haga comprender a los demás que hay que salir intensos y quitarle la pelota al Betis desde el principio...🙏","Wir hatten Glück, aber vorher hatte Lukebakio schon am Pfosten getroffen und wir hätten uns das Unentschieden verdient... aber Achtung! Am Sonntag im Derby darf der @sevillafc nicht wie am Tag gegen Valladolid aufs Feld gehen, sonst werden wir es teuer bezahlen... Ich vertraue darauf, dass DON @jnavas16 von Anfang an spielt, da es sein letztes Derby ist, und dass er den anderen klar macht, dass man von Anfang an intensiv spielen und dem Betis den Ball abnehmen muss...🙏",NEUTRAL
ES_0112,ES,realsociedad,Luka Sucic,sucicinho 😢,sucicinho 😢,NEUTRAL
ES_0113,ES,villarealcf,Raul Albiol,@conchi_albiol,@conchi_albiol,NEUTRAL
ES_0114,ES,realsociedad,Nayef Aguerd,Aupa @nayefaaguerd,Aupa @nayefaaguerd,NEUTRAL
ES_0115,ES,villarealcf,Nicolas Pepe,Partido que nos a costado pero lo hemos conseguido que bueno es alex Baena el año pasado dándole asistencias a sorlhot y este año a ayoze eso si pepe titular ya thierno hoy a estar muy flojo hay que darle minutos poco a povo no está para titular,"Ein Spiel, das uns viel gekostet hat, aber wir haben es geschafft. Wie gut ist Alex Baena, der im letzten Jahr Assists an Sorloth gegeben hat und dieses Jahr an Ayoze. Das ist sicher, Pepe ist starter und Thierno war heute sehr schwach, wir müssen ihm nach und nach Minuten geben, er ist nicht für die Startelf bereit.",NEUTRAL
ES_0116,ES,villarealcf,Ayoze Perez,@alviseperez,@alviseperez,NEUTRAL
ES_0117,ES,villarealcf,Ilias Akhomach,"@iliasakhomach ¿Dónde está vuestro amante, chicas?","@iliasakhomach Wo ist euer Liebhaber, Mädels?",NEUTRAL
ES_0118,ES,realsociedad,Martin Zubimendi,Medioker competition of @martin_zubimendi,Mediokre Konkurrenz von @martin_zubimendi,NEUTRAL
ES_0119,ES,sevillafc,Dodi Lukebakio,——————Nyland—————- Badé  MarcaoCarmona  Pedrosa  Saúl  Gudelj   Suso  Lukebakio  Isaac  Ejuke,——————Nyland—————- Badé  MarcaoCarmona  Pedrosa  Saúl  Gudelj   Suso  Lukebakio  Isaac  Ejuke,NEUTRAL
ES_0120,ES,realsociedad,Takefusa Kubo,"Como siempre que hay parón, Kubo al banquillo...","Wie immer bei einer Pause, Kubo auf der Bank...",NEUTRAL
ES_0121,ES,sevillafc,Valentin Barco,Barco y ejuke juegan al padel?,Spielen Barco und Ejuke Padel?,NEGATIVE
ES_0122,ES,sevillafc,Jesus Navas,"Cómo se te ocurre quitar a Lukebakio que es el que más peligro crea en la banda, seguir con Gudelj, Meter a nianzou, seguir con Carmona y dejar fuera a Colo? Y además de meter a Navas de EXTREMO. Yo no puedo más","Wie kommt ihr darauf, Lukebakio, der am meisten Gefahr auf der Außenbahn kreiert, rauszunehmen, Gudelj weiterspielen zu lassen, Nianzou reinzubringen, mit Carmona weiterzumachen und Colo außen vor zu lassen? Und außerdem Navas als EXTREMEN reinzubringen. Ich kann nicht mehr!",NEGATIVE
ES_0123,ES,villarealcf,Dani Parejo,"Dani Parejo, fim de carreira 💩","Dani Parejo, Karriereende 💩",NEGATIVE
ES_0124,ES,villarealcf,Raul Albiol,Raúl albiol andate a la cdtm,"Raúl Albiol, geh zur cdtm.",NEGATIVE
ES_0125,ES,realsociedad,Takefusa Kubo,"Pobre Oskarsson, siempre tiene que dejar Imanol a su niño mimado llamado Oyarzabal… ahh y que a Kubo no le ponga es de traca!! 😡🤬","Armer Oskarsson, immer muss Imanol sein verwöhntes Kind namens Oyarzabal sitzen lassen… ahh und dass er Kubo nicht aufstellt, das ist der Hammer!! 😡🤬",NEGATIVE
ES_0126,ES,realsociedad,Igor Zubeldia,Hoy por hoy Pacheco es más que zubeldia 😂,Heute ist Pacheco mehr als Zubeldía 😂,NEGATIVE
ES_0127,ES,realsociedad,Alex Remiro,"Otra diferencia? Sergio Herrera dos paradones, Remiro dos recogidas de balón de dentro de la portería","Ein weiterer Unterschied? Sergio Herrera zwei Glanzparaden, Remiro zwei Ballannahmen aus dem Tor.",NEGATIVE
ES_0128,ES,villarealcf,Ilias Akhomach,"Hair Yamal>>>>> cardona,akhomach","Hair Yamal>>>>> cardona,akhomach",NEGATIVE
ES_0129,ES,realsociedad,Sheraldo Becker,"Partidazo de la real 💙🤍💙, eso sí los cambios muy muy flojos hoy Orri y Becker sobre todo","Tolle Partie der Real 💙🤍💙, die Wechsel waren heute jedoch sehr, sehr schwach, vor allem Orri und Becker.",NEGATIVE
ES_0130,ES,realsociedad,Mikel Oyarzabal,Imanol no sabe lo que hace. El mejor equipo con un entrenados desmotivado y sin recursos. Haciendo jugar a los jugadores fuera de sitio. Empeñado en hacer jugar a un Oyarzabal lento y en baja forma. Barrena una de cal y tres de arena,"Imanol weiß nicht, was er tut. Das beste Team mit einem demotivierten Trainer und ohne Ressourcen. Lassen die Spieler außerhalb ihrer Position spielen. Beharrt darauf, einen langsamen und formschwachen Oyarzabal spielen zu lassen. Eine von fünf und drei von schlechten.",NEGATIVE
ES_0131,ES,villarealcf,Diego Conde,"Ohh conde que "" grande "" se comió 5 del Barça🤣🥵🔴🔵","Ohh Conde, der ""Große"", hat 5 vom Barça gefressen🤣🥵🔴🔵",NEGATIVE
ES_0132,ES,realsociedad,Brais Mendez,Substitute Brais Mendez he can't score goal today.....against Seville.😂😂😂😂😂😂😂😂He's back to back performance is awful,"Wechsel Brais Mendez, er kann heute kein Tor erzielen.....gegen Sevilla.😂😂😂😂😂😂😂😂Seine Leistungen nacheinander sind schrecklich.",NEGATIVE
ES_0133,ES,villarealcf,Sergi Cardona,Lamine YAMAL is your father @sergiicardona,Lamine YAMAL ist dein Vater @sergiicardona,NEGATIVE
ES_0134,ES,villarealcf,Logan Costa,Logan Costa tu és um caso sério,"Logan Costa, du bist ein ernsthaftes Thema.",NEGATIVE
ES_0135,ES,sevillafc,Kelechi Iheanacho,iheanacho no vale ni pa el filial a ver si nos enteramos,"Iheanacho ist nicht einmal für die zweite Mannschaft gut, mal sehen, ob wir das verstehen.",NEGATIVE
ES_0136,ES,realsociedad,Nayef Aguerd,Ayer me ficharon a Aguerd y hoy a Zubeldia… estoy teniendo problemas serios :(,Gestern haben sie mir Aguerd geholt und heute Zubeldia… ich habe ernsthafte Probleme :(,NEGATIVE
ES_0137,ES,villarealcf,Nicolas Pepe,he is much better than pepe,Er ist viel besser als Pepe.,NEGATIVE
ES_0138,ES,sevillafc,Loic Bade,Bade sabe más tacos que toda Sevilla😂,Bade weiß mehr über Tacos als ganz Sevilla😂,NEGATIVE
ES_0139,ES,villarealcf,Dani Parejo,"Cuando se juegan partidos como este, es más fácil culpar al rival o al árbitro. Pero los jugadores deben tener autocrítica y ver su juego. Hoy algunos estuvieron perdidos y apagados como Parejo, Baena y Barry. Dos puntos perdidos por no tener contundencia y hasta cuando aguantaremos a que explote Illias?","Wenn Spiele wie dieses stattfinden, ist es einfacher, den Gegner oder den Schiedsrichter zu beschuldigen. Aber die Spieler müssen Selbstkritik üben und ihr Spiel analysieren. Heute waren einige verloren und uninspiriert, wie Parejo, Baena und Barry. Zwei Punkte verloren, weil es an Durchschlagskraft mangelt, und wie lange müssen wir warten, bis Illias explodiert?",NEGATIVE
ES_0140,ES,villarealcf,Raul Albiol,@raulalbiol33 espero que hoy no comentas ningún error de los que sueles cometer y fastidian al equipo,"@raulalbiol33 Ich hoffe, dass du heute keinen der Fehler machst, die du normalerweise machst und dem Team schaden.",NEGATIVE
ES_0141,ES,realsociedad,Takefusa Kubo,"Alguien sabe xq imanol se empeña en joderle a take kubo y a su vez a la real ?? Lo tiene de suplente , lo saca en la segunda parte y cuando Comienza la real, osease el propio kubo,  a  crear todas las ocasiones , va y le hace desaparecer cambiandole de banda!!! ... Ver para creer","Weiß jemand, warum Imanol darauf besteht, Take Kubo und gleichzeitig die Real zu schaden?? Er hat ihn als Ersatzspieler, bringt ihn in der zweiten Hälfte und wenn die Real anfängt, also Kubo selbst, alle Chancen zu kreieren, lässt er ihn verschwinden, indem er seine Seite wechselt!!! ... Man muss es gesehen haben, um es zu glauben.",NEGATIVE
ES_0142,ES,realsociedad,Sheraldo Becker,"Gran delantero 👏👏👏 buen fichaje ,... Le puedes enseñar a sadiq a meter el balón en la portería y a Becker como se mete en casa y no sale","Großer Stürmer 👏👏👏 guter Transfer,... Du kannst Sadiq beibringen, den Ball ins Tor zu schießen und Becker, wie man nach Hause geht und nicht wieder rauskommt.",NEGATIVE
ES_0143,ES,realsociedad,Mikel Oyarzabal,"No me vuelvas a sacar a Sadiq y a Becker en un partido que perdemos 2-0, que me dan ganas de romper el televisor y oyarzabal en la banda está muy bien deja de ponerlo de falso 9 y saca a Oskarson y a Kubo a jugar todo el partido","Sieh zu, dass du mir Sadiq und Becker in einem Spiel, das wir 2-0 verlieren, nicht wieder rausnimmst, sonst habe ich Lust, den Fernseher zu zerbrechen. Oyarzabal auf der Außenbahn ist sehr gut, hör auf, ihn als falsche 9 zu spielen, und lass Oskarson und Kubo das ganze Spiel spielen.",NEGATIVE
ES_0144,ES,villarealcf,Sergi Cardona,Vender a Cardona por favor,Bitte verkauft Cardona.,NEGATIVE
ES_0145,ES,sevillafc,Kelechi Iheanacho,Por dios Iheanacho fuera ya,"Bei Gott, Iheanacho raus jetzt!",NEGATIVE
