club,player,comment,post,caption,sentiment_score,sentiment,explanation,translation
cfc,Cole Palmer,Gonna tell my kids I was blessed to watch Cole Palmer in his prime. 🥶🥶🥶🥶🥶🥶🥶🥶🥶🥶 💙🥶💙🧲🧲🧲,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses admiration for Cole Palmer, indicating that the commenter feels fortunate to have witnessed his skill during what they perceive as his prime. The use of emojis like the blue heart and cold face can signify strong positive feelings towards the player.",I'm going to tell my kids I was blessed to watch Cole Palmer in his prime.
cfc,Cole Palmer,Thank you Cold Jermaine Palmer,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,-1.0,NEGATIVE,"The comment includes a derogatory name 'Cold Jermaine Palmer,' which negatively affects the sentiment towards Cole Palmer. It implies dissatisfaction or mockery rather than support for the player.",Thank you Cold Jermaine Palmer
cfc,Cole Palmer,COLD PALMER 🥶💙,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment uses a play on words with 'COLD PALMER,' which could refer to Palmer's performance or demeanor but lacks a clear positive or negative sentiment. The blue heart emoji can imply loyalty or admiration but does not explicitly reflect a strong sentiment towards him. Thus, the overall sentiment is neutral.",COLD PALMER 🥶💙
cfc,Cole Palmer,I guess that's why they call him cold Palmer innit 🔥,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment uses a playful nickname 'cold Palmer' which suggests he's impressive or cool, especially with the use of the fire emoji that reinforces a positive sentiment.","I guess that's why they call him cool Palmer, right?"
cfc,Cole Palmer,Well done Palmer,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses approval and praise towards Cole Palmer, clearly showing a positive sentiment.",Well done Palmer
cfc,Cole Palmer,Cold Palmer history maker 🔥🔥,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment refers to Cole Palmer as 'history maker,' which conveys admiration and positivity towards his achievements. The use of fire emojis also enhances the positive sentiment.",Cold Palmer history maker 🔥🔥
cfc,Cole Palmer,That's why they call him Cole palmer innit!,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,The comment indicates a sense of pride or approval by stating 'That's why they call him Cole Palmer innit!' which suggests that the speaker has a positive sentiment towards Cole Palmer.,"That's why they call him Cole Palmer, right!"
cfc,Cole Palmer,Good morning Cole sorry Cold Palmer thanks for yesterday 💐,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment seems to be a playful mistake with the name 'Cold Palmer' instead of Cole Palmer. It appears to be a friendly greeting without any strong sentiment towards the player, hence the neutral score.",Good morning Cole sorry Cold Palmer thanks for yesterday 💐
cfc,Cole Palmer,COLD(E) PALMER🥶🥶🥶,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,-1.0,NEGATIVE,"The comment uses the phrase 'COLD(E) PALMER' which suggests that the commenter perceives Cole Palmer in a negative light, possibly indicating that he is underperforming or not living up to expectations. The emojis of freezing face add to this sentiment by implying he is not intimidating or vibrant, but rather 'cold' and lacking flair.",COLD(E) PALMER🥶🥶🥶
cfc,Cole Palmer,Cole Palmer 💙 give him a lifetime contract😂💙,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses strong support for Cole Palmer, suggesting he deserves a lifetime contract, indicating admiration for his performance. The use of heart emojis reinforces the positive sentiment.",Cole Palmer 💙 give him a lifetime contract😂💙
cfc,Cole Palmer,I’ve cold palmer 🧊🧊🧊🧊,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,-1.0,NEGATIVE,"The comment plays on the player's name 'Cole Palmer' and includes the phrase 'I've cold palmer,' which suggests indifference or negative feelings. The ice emojis further reinforce this cold sentiment, indicating a lack of warmth or enthusiasm towards the player.",I've cold palmer
cfc,Cole Palmer,better than bellingham @colepalmer10,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment makes a direct comparison that favors Cole Palmer over another player (Bellingham), suggesting admiration for Cole Palmer's abilities. The sentiment is clearly positive regarding Cole Palmer.",better than bellingham @colepalmer10
cfc,Cole Palmer,Palmer > mbappe 🙌,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment clearly expresses a positive sentiment towards Cole Palmer by stating 'Palmer > mbappe', which implies that the commenter believes Palmer is better than Mbappe. The use of the emoji 🙌 further emphasizes a positive connotation.",Palmer > Mbappe 🙌
cfc,Cole Palmer,Palmer is only 22 years old 😮‍💨 History maker,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by highlighting his age and referring to him as a 'history maker,' which suggests admiration for his achievements. The use of the emoji adds excitement and a positive tone.",Palmer is only 22 years old 😮‍💨 History maker.
cfc,Cole Palmer,PALMER > foden > saka,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by stating that he is better than both Foden and Saka, which indicates a strong endorsement of Palmer's abilities.",PALMER > Foden > Saka
cfc,Cole Palmer,@colepalmer10 the man that you are🥶🥶🥶,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses admiration or approval towards Cole Palmer by referring to him as 'the man that you are', which is a positive sentiment. The use of the cold face emojis 🥶 could imply that he is cool or impressive.",The man that you are
cfc,Cole Palmer,Peace of mind wan wound me ☺️😁 imagine say na Manchester United get Palmer omo 😂,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,-1.0,NEGATIVE,"The comment expresses a negative sentiment towards Cole Palmer by implying that if Manchester United had him, it would cause a negative reaction ('wan wound me'). The use of 'imagine' suggests disbelief or frustration, and the laughing emoji can imply sarcasm or mockery.",Peace of mind would wound me ☺️😁 imagine if Manchester United had Palmer's child 😂
cfc,Cole Palmer,"Cole Palmer and Sancho’s performance from yesterday’s match was just extraordinary in everything. If Maresca use these two players, I believe they will come up with something on the table.",https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment praises Cole Palmer's performance, stating it was 'extraordinary', which indicates a favorable sentiment towards him. Additionally, it expresses belief in his potential impact on future games.","Cole Palmer and Sancho’s performance from yesterday’s match was just extraordinary in everything. If Maresca uses these two players, I believe they will come up with something on the table."
cfc,Cole Palmer,He a genius 🥶. Cole palmer is star boy 🔥,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses admiration for Cole Palmer, referring to him as a 'genius' and 'star boy', which are both very positive descriptions. The emojis also enhance the positivity of the sentiment.",He is a genius 🥶. Cole Palmer is the star boy 🔥
cfc,Cole Palmer,I want to know if cold 🥶 Palmer is human 🤖,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment does not express a clear positive or negative sentiment towards Cole Palmer. Instead, it poses a question about his human qualities in a humorous way, suggesting curiosity rather than judgment.",I want to know if cold Palmer is human.
cfc,Cole Palmer,Cold Palmer in it 🥶,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,-1.0,NEGATIVE,"The comment plays on the name 'Cole Palmer' with the pun 'Cold Palmer', suggesting a negative sentiment. The use of the cold emoji 🥶 further emphasizes the dislike or disappointment towards the player.","Cold Palmer, isn't it?"
cfc,Cole Palmer,Couldn’t think it twice.  Cold knows what he’s going to do next match. This is Cold Palmer’s League 💙🎭,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,The comment expresses admiration for Cole Palmer's skills and confidence. Phrases like 'Cold knows what he’s going to do' and 'This is Cold Palmer’s League' indicate a high regard for his ability. The use of a blue heart and a mask emoji also adds a positive tone to the comment.,Couldn’t think it twice. Cold knows what he’s going to do next match. This is Cold Palmer’s League.
cfc,Cole Palmer,Palmer is on 🔥🔥,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a strong positive sentiment towards Cole Palmer, indicating that he is performing exceptionally well, as suggested by the phrase 'on fire' and the fire emojis.",Palmer is on fire.
cfc,Cole Palmer,COLE PALMER OR CHELSEA??????,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,The comment poses a question regarding Cole Palmer's association with Chelsea without expressing a clear positive or negative sentiment towards him. It simply seeks clarification or opinion.,COLE PALMER OR CHELSEA??????
cfc,Cole Palmer,u are a legend bro🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 @colepalmer10,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses admiration and praise towards Cole Palmer, calling him a 'legend' and using multiple fire emojis, which indicates excitement and positivity. It clearly refers to Cole Palmer directly.",You are a legend bro🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 @colepalmer10
cfc,Cole Palmer,That's why they call him Cold palmer innit😤,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,-1.0,NEGATIVE,The comment uses a play on words 'Cold Palmer' to suggest that the player is not warm or favorable in performance or attitude. The use of the emoji 😤 further emphasizes a negative sentiment.,"That's why they call him Cold Palmer, isn't it?"
cfc,Cole Palmer,Ice 🧊 cold 🥶 Palmer 💙🔥☄️,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment uses positive emojis like a blue heart and fire, which convey admiration and excitement about Cole Palmer. The phrase 'Ice cold' can be seen as a compliment to his demeanor or skills on the field.",Ice cold Palmer
cfc,Cole Palmer,Our very own Cole Palmer 💙💙💙,https://www.instagram.com/p/DAfnH2asI1y/,A performance for the history books. 📚 #CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses affection and support for Cole Palmer by referring to him as 'our very own' and using heart emojis, which convey positivity.",Our very own Cole Palmer 💙💙💙
cfc,Cole Palmer,Cold Palmer 🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,-1.0,NEGATIVE,"The comment plays on Cole Palmer's name to imply he is 'cold', suggesting a lack of performance or emotion. The emoji 🥶 reinforces the negative sentiment.",Cold Palmer 🥶
cfc,Cole Palmer,"Palmer-superrrr,",https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment uses a playful and enthusiastic term 'superrrr', which indicates a very positive sentiment towards Cole Palmer.",Palmer-superrrr
cfc,Cole Palmer,Cole palmer is hungry,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by describing him as 'hungry,' which suggests eagerness and ambition, favorable characteristics for a soccer player.",Cole Palmer is hungry.
cfc,Cole Palmer,Cold palmer absolutely genius 🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment refers to Cole Palmer using a compliment ('absolutely genius'), which expresses admiration for him. The use of the emoji 🥶, while typically associated with coldness, here seems to emphasize surprise or awe rather than negativity.",Cold Palmer absolutely genius
cfc,Cole Palmer,💙💙💙💙💙💙🥶#colepalmer,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses strong affection for Cole Palmer through the use of multiple blue heart emojis, which generally signify love and support. The heart emojis indicate a positive sentiment towards the player.",💙💙💙💙💙💙🥶#colepalmer
cfc,Cole Palmer,“It is cold Palmer over the ball”🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,-1.0,NEGATIVE,"The phrase 'It is cold Palmer over the ball' suggests a negative assessment of Cole Palmer's performance, indicating he is not effectively engaging or playing well with the ball. The use of the emoji 🥶 reinforces the sentiment of coldness, which can imply disappointment or criticism towards the player.",It is cold Palmer over the ball.
cfc,Cole Palmer,palmer is god,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses a very high regard for Cole Palmer, indicating admiration by calling him 'god', which signifies an extremely positive sentiment towards the player.",Palmer is god.
cfc,Cole Palmer,🥶🥶🥶 @colepalmer10,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,"The comment contains cold face emojis, which can suggest surprise or intensity but does not provide any clear positive or negative sentiment towards Cole Palmer. It is neutral and mainly identifies him without expressing an opinion.",🥶🥶🥶 @colepalmer10
cfc,Cole Palmer,Cold palmer🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,-1.0,NEGATIVE,"The comment uses the word 'Cold' in the context of the player's name, which can imply that the player is underperforming or not impressing the commenter. The addition of the cold-faced emoji further emphasizes a negative connotation. The comment seems to refer specifically to Cole Palmer and critiques him.",Cold palmer
cfc,Cole Palmer,Goosebumps 🥶💙 it's Cole palmer after all 🥶👏💙,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses excitement and admiration for Cole Palmer, as indicated by the use of 'Goosebumps' and the enthusiastic emojis. This clearly conveys a positive sentiment towards the player.",Goosebumps 🥶💙 it's Cole Palmer after all 🥶👏💙
cfc,Cole Palmer,♥️ palmer ⚽️⚽️ love México Chelseafc😍,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses love and admiration for Cole Palmer, as indicated by the words 'love' and the heart emoji. The soccer ball emojis suggest excitement about his performance and association with Chelsea FC. The sentiment is clearly directed positively towards Palmer.",♥️ Palmer ⚽️⚽️ love Mexico Chelsea FC😍
cfc,Cole Palmer,"Pep dejo ir a un gran jugador y no, no a Julián a Palmer",https://www.instagram.com/reel/DAeZNmfMNMM/,und,-0.5,NEGATIVE,"The comment expresses disappointment in Pep Guardiola for letting go of Cole Palmer, indicating that the commenter believes Palmer is a valuable player, which conveys a negative sentiment towards the decision to let him go.","Pep let go of a great player and no, not Julián but Palmer."
cfc,Cole Palmer,Palmer and Estevão 🥶🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,The comment mentions Cole Palmer but does not express a clear positive or negative sentiment towards him. The use of the emojis 🥶🥶 could imply a feeling of cold or indifference rather than hostility or enthusiasm.,Palmer and Estevão 🥶🥶
cfc,Cole Palmer,Cold palmer best player before ronaldo 🥶🥶🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.5,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by stating he is 'the best player before Ronaldo'. The use of 'best player' indicates admiration, though the tone is slightly informal with the ice emojis suggesting a very cool demeanor. Overall, the sentiment is positive.",Cold Palmer best player before Ronaldo 🥶🥶🥶
cfc,Cole Palmer,Cole Palmer innit @_cp14_,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,"The comment simply mentions the player by name without expressing any opinion or sentiment towards him. It is a neutral statement, and there are no positive or negative sentiments expressed.","Cole Palmer, isn't it @_cp14_"
cfc,Cole Palmer,With palmer the cold days will be crazy🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,"The comment does not express a clear positive or negative sentiment towards Cole Palmer. It mentions that with him, the cold days will be 'crazy', which could imply excitement or difficulty but lacks context to determine a specific sentiment. The emoji suggests a cold theme but not directly a sentiment towards the player.","With Palmer, the cold days will be crazy."
cfc,Cole Palmer,Gold Palmer✅,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment refers positively to Cole Palmer by using 'Gold,' which suggests value or excellence. The checkmark emoji further emphasizes approval and positivity.",Gold Palmer
cfc,Cole Palmer,"After Hazard, you are the guy who can turn things around on his Own🔥Take a bow @colepalmer10🥶",https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses strong praise for Cole Palmer, comparing him to a well-regarded player (Eden Hazard) and highlighting his ability to make a significant impact. The use of the fire emoji and the phrase 'Take a bow' indicates admiration and respect for Palmer's talents.","After Hazard, you are the guy who can turn things around on his own. Take a bow @colepalmer10."
cfc,Cole Palmer,"I think he is the next Beckham for England...what do I mean when I say ""Beckham""? He is going to be the guy for the EPL the same way Vini and Mbappe are for La Liga, Musiala for Bundesliga,  The Georgian for Napoli represents Serie A...Palmer is high...very high. Oh yeah Haaland and Palmer will compete. For sure.",https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses a very positive opinion of Cole Palmer, comparing him to David Beckham and other top players, indicating a bright future for him in the EPL. This reflects admiration and high expectations for his career.","I think he is the next Beckham for England...what do I mean when I say 'Beckham'? He is going to be the guy for the EPL the same way Vini and Mbappe are for La Liga, Musiala for Bundesliga, The Georgian for Napoli represents Serie A...Palmer is high...very high. Oh yeah Haaland and Palmer will compete. For sure."
cfc,Cole Palmer,Cole Palmer❌️Cool Palmer✅️,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,The comment plays on Cole Palmer's name but ultimately shifts to a positive term 'Cool Palmer' indicating approval or admiration. The use of the check mark emoji reinforces the positive sentiment.,Cole Palmer ❌️ Cool Palmer ✅️
cfc,Cole Palmer,cold palmer,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,"The comment 'cold palmer' does not express a clear positive or negative sentiment towards Cole Palmer. It's ambiguous and could be an informal nickname or merely a description without additional context. Therefore, it is rated as neutral.",cold palmer
cfc,Cole Palmer,We all gonna act like we didn’t know Jackson was about to fumble the first 1v1 until savior Palmer came to the rescue 😀,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.5,POSITIVE,"The comment indicates a positive sentiment towards Cole Palmer by referring to him as a 'savior' who came to the rescue. The mention of Jackson fumbling is negative, but the overall tone is supportive of Palmer. The smiley emoji also adds a positive note.",We all gonna act like we didn’t know Jackson was about to fumble the first 1v1 until savior Palmer came to the rescue 😀
cfc,Cole Palmer,Palmer 🥶🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,"The emoji used (🥶) typically expresses a feeling of coldness or being overwhelmed, but does not convey a clear positive or negative sentiment towards Cole Palmer. The comment is also very brief and does not provide further context.",Palmer 🥶🥶
cfc,Cole Palmer,"Just thinking, what is Pep's thought of Palmer at the moment?",https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,The comment expresses curiosity about Pep Guardiola's thoughts on Cole Palmer but does not convey a positive or negative sentiment towards Palmer himself. It is simply seeking information and does not imply judgment.,"Just thinking, what is Pep's thought of Palmer at the moment?"
cfc,Cole Palmer,Other Chelsea man don't need to justify their price tag because Cole Palmer is coverig it all up. We will be back to lifting trophies soon when it all comes cool🔥👏,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.5,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by stating he is 'covering it all up' regarding the price tag of other Chelsea players, implying he is performing well. The emoji ‘🔥👏’ also enhances the positive sentiment towards the overall outlook of the team.",Other Chelsea players don't need to justify their price tag because Cole Palmer is covering it all up. We will be back to lifting trophies soon when it all comes cool.
cfc,Cole Palmer,City's diligent fans cry when they see Palmer play,https://www.instagram.com/reel/DAeZNmfMNMM/,und,-1.0,NEGATIVE,"The comment implies that the fans are unhappy or saddened when they see Palmer play, which indicates a negative sentiment towards him. The phrase 'cry when they see Palmer play' conveys disappointment or frustration, suggesting that the commenter does not think highly of Palmer's performance.",City's diligent fans cry when they see Palmer play.
cfc,Cole Palmer,Cold palmer innit🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,-1.0,NEGATIVE,"The phrase 'Cold palmer' appears to be a play on words indicating that the player is not performing well, with 'cold' suggesting a lack of form or impact in games. The emoji 🥶 reinforces this sentiment negatively.","Cold Palmer, isn't it?"
cfc,Cole Palmer,cold palmer 🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,-0.5,NEGATIVE,"The comment appears to use a play on words with 'cold' to imply that Cole Palmer is underperforming or lacking intensity, which is negative. The emoji further emphasizes this sentiment.",cold palmer 🥶
cfc,Cole Palmer,Marta lapalmer,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,"The comment does not express a clear sentiment (positive or negative) towards Cole Palmer. It simply mentions the names without any additional context or sentiment. Thus, it is considered neutral.",Marta lapalmer
cfc,Cole Palmer,palmer mentality🔥🔥,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer, highlighting his mentality with enthusiastic emojis, which indicates admiration.",Palmer mentality🔥🔥
cfc,Cole Palmer,Palmer better pass Messi no long cap,https://www.instagram.com/reel/DAeZNmfMNMM/,und,-1.0,NEGATIVE,"The comment suggests that Cole Palmer should pass more and implies a criticism of his playing style compared to Messi, which creates a negative sentiment towards Palmer.",Palmer should pass instead of just taking long shots.
cfc,Cole Palmer,COLD PALMER !!🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,-1.0,NEGATIVE,"The comment 'COLD PALMER' suggests a negative sentiment towards Cole Palmer, implying that he might be underperforming or not living up to expectations, especially with the use of the cold emoji representing a negative connotation.",COLD PALMER !!🥶
cfc,Cole Palmer,All my neighbors had to knock on my door after I screamed out loud when Palmer complete the hatrick ... It was such a great day 😅💙🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses excitement and joy about Cole Palmer's performance, particularly highlighting the completion of a hat trick, which is a positive achievement for the player. The use of the laughing and blue heart emoji further emphasizes the positive sentiment.",All my neighbors had to knock on my door after I screamed out loud when Palmer completed the hat trick ... It was such a great day.
cfc,Cole Palmer,This is probably the worst idea Guardiola ever had… forever will eat him alive 🥶 his name is #coldpalmer not @colepalmer10,https://www.instagram.com/reel/DAeZNmfMNMM/,und,-1.0,NEGATIVE,The comment expresses strong disapproval of Cole Palmer by labeling him with a derogatory nickname implying he is 'cold' and suggesting that Guardiola's decision to involve him is a mistake. The use of the phrase 'the worst idea' further reinforces the negative sentiment towards the player.,This is probably the worst idea Guardiola ever had… forever will eat him alive 🥶 his name is #coldpalmer not @colepalmer10
cfc,Cole Palmer,Cole Palmer is the reincarnation of Eden Hazard💙,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses a very positive sentiment towards Cole Palmer by likening him to Eden Hazard, a highly regarded player. The use of a blue heart emoji further emphasizes the admiration. It suggests that the commenter holds Cole Palmer in high esteem.",Cole Palmer is the reincarnation of Eden Hazard💙
cfc,Cole Palmer,Make an edit the greatest sia. With palmer innit,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,The comment doesn't express a clear positive or negative sentiment towards Cole Palmer. It appears to be suggesting a creative edit without any specific sentiment attached. The mention of 'Palmer' here is more about including him in a project rather than conveying a viewpoint about his abilities or performance.,Make an edit the greatest Sia. With Palmer in it.
cfc,Cole Palmer,Ice cold palmer. The greatest.,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses admiration and praise for Cole Palmer, referring to him as 'the greatest,' which is clearly a positive sentiment. The phrase 'Ice cold' can also imply that he is composed and performs well under pressure, further enhancing the positive sentiment towards him.",Ice cold Palmer. The greatest.
cfc,Cole Palmer,Palmer🥶🥶🥶🥶🥶🥶🥶,https://www.instagram.com/reel/DAeZNmfMNMM/,und,0.0,NEUTRAL,"The comment consists solely of the player's name followed by several cold face emojis, which do not convey a clear positive or negative sentiment. It could imply a variety of interpretations but does not explicitly state any opinion about the player.",Palmer🥶🥶🥶🥶🥶🥶🥶
cfc,Cole Palmer,"ColD (not ""e"") Palmer 🥶",https://www.instagram.com/reel/DAeZNmfMNMM/,und,-1.0,NEGATIVE,"The comment includes 'ColD' which is a play on words indicating coldness, suggesting disapproval or a negative sentiment towards Cole Palmer. The emoji 🥶 reinforces the negative connotation of being 'cold' or 'icy' in performance or demeanor.",ColD (not 'e') Palmer 🥶
cfc,Cole Palmer,🥶 ice cold Cole palmer.,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The phrase 'ice cold' is a positive attribute, suggesting that Cole Palmer is calm, composed, or effective under pressure. The comment gives a positive impression of the player.",🥶 ice cold Cole Palmer.
cfc,Cole Palmer,Palmer over foden anyday mate,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by stating a preference for him over another player, Phil Foden. The phrase 'anyday mate' implies strong support for Palmer.","Palmer over Foden any day, mate."
cfc,Cole Palmer,There is nothing he cannot do 🧊 🥶 Palmer 💙👏🏾 👏🏾,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses admiration and positivity towards Cole Palmer, highlighting his skills with phrases like 'There is nothing he cannot do' and the use of supportive emojis such as a heart and clapping hands.",There is nothing he cannot do 🧊 🥶 Palmer 💙👏🏾 👏🏾
cfc,Cole Palmer,Cole palmer🔥,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment consists of the player's name followed by a fire emoji, which typically indicates enthusiasm or admiration. This suggests a positive sentiment towards Cole Palmer.",Cole Palmer 🔥
cfc,Cole Palmer,COLD 🥶 Palmer on fire 🔥,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,The comment suggests that Cole Palmer is performing exceptionally well ('on fire') despite starting with a word that generally implies coldness. The use of emojis reinforces the positive sentiment towards Palmer's performance.,COLD 🥶 Palmer on fire 🔥
cfc,Cole Palmer,I love you Palmer 💙💙💙,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment expresses love and admiration for Cole Palmer, indicated by the phrase 'I love you' and the heart emojis, which are positive sentiments.",I love you Palmer 💙💙💙
cfc,Cole Palmer,The boy is a genius @colepalmer10,https://www.instagram.com/reel/DAeZNmfMNMM/,und,1.0,POSITIVE,"The comment refers to Cole Palmer and expresses admiration by calling him a 'genius,' indicating a strong positive sentiment towards him.",The boy is a genius @colepalmer10
