club,player,comment,post,caption,sentiment_score,sentiment,explanation
VfB,Deniz Undav,KURD DENÎZ UNDAV ☀️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment contains a positive expression 'KURD DENÎZ UNDAV' which seems to celebrate the player Deniz Undav, further emphasized by the sunshine emoji ☀️, indicating a cheerful or supportive sentiment."
VfB,Deniz Undav,No undav no Party,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses a positive sentiment toward Deniz Undav by implying that his presence is essential for enjoyment or success ('No undav no Party'). The use of 'Party' suggests a celebratory or positive context, directly linking it to the player."
VfB,Deniz Undav,Deniz undav ☀️☀️☀️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment contains the player's name followed by multiple sun emojis, which typically signify positivity or happiness. This suggests a positive sentiment towards Deniz Undav."
VfB,Deniz Undav,Undav 🔥💚☀️❤️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment uses positive emojis such as a fire emoji (🔥), green heart (💚), sun (☀️), and red heart (❤️), which indicate strong positive feelings towards Deniz Undav."
VfB,Deniz Undav,undavvvvv ☀️💚,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment shows enthusiasm and support for Deniz Undav, indicated by the elongated form of his name 'undavvvvv' and the positive emojis (sunshine and green heart). The tone is clearly supportive."
VfB,Deniz Undav,Deniz undav❤️☀️💚,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes the player's name followed by heart and sun emojis, which express affection and positivity towards Deniz Undav."
VfB,Deniz Undav,"Deniz Undav, elle est une star mondiale ☀️",https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment refers directly to Deniz Undav and praises him by stating he is a 'world star', indicating a positive sentiment towards the player."
VfB,Deniz Undav,Denizzzz undavv çavemîni❤️☀️💚,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment uses an affectionate and enthusiastic tone towards Deniz Undav, indicated by the extra letters in his name ('Denizzzz') and the heart, sun, and green heart emojis, which suggest positive feelings and admiration."
VfB,Deniz Undav,Her biji deniz undav 👑✌️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses admiration for Deniz Undav, as indicated by the use of the word 'her biji' which can imply a positive intention and '👑✌️' emojis which are associated with respect and peace."
VfB,Deniz Undav,Deniz Undav ist ein kurdischer Löwe✌🏻💛❤️💚,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment refers to Deniz Undav and describes him as a 'kurdish lion,' which is a positive and respectful metaphor. The use of emojis (peace sign and heart colors associated with love) further emphasizes the positive sentiment."
VfB,Deniz Undav,Deniz Undav und STUTTGART✌👏,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment directly mentions Deniz Undav in a positive context, indicating support or excitement associated with him and, by mentioning Stuttgart with emojis, it suggests a favorable sentiment."
VfB,Deniz Undav,Deniz undav ✌🏾🫶🏼☀️😍😍😍,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,The comment contains multiple emojis that express love and positivity towards Deniz Undav. The use of the heart and smiling face emojis indicates strong admiration.
VfB,Deniz Undav,Undav 💚☀️❤️🫶🏼,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes emojis that express affection and positivity towards Undav, indicating a clear positive sentiment."
VfB,Deniz Undav,Deniz undav👑,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The use of the player's name followed by a crown emoji suggests admiration and respect, indicating a positive sentiment towards Deniz Undav."
VfB,Deniz Undav,Deniz undav 💚❤️💛,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes the player's name, Deniz Undav, followed by heart emojis which convey affection and support, indicating a positive sentiment towards the player."
VfB,Deniz Undav,Undav 🔥🔥🔥,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes supportive emojis (🔥🔥🔥) that indicate excitement or enthusiasm towards Undav, reflecting a positive sentiment."
VfB,Deniz Undav,Deniz Undav 🔥🔥🔥👏👏👏,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment uses fire and clapping emojis, which convey excitement and praise for Deniz Undav, indicating a positive sentiment towards the player."
VfB,Deniz Undav,Deniz undav ❤️☀️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses love for Deniz Undav, as indicated by the heart emoji and the positive connotation of the sun emoji. This clearly shows a positive sentiment towards the player."
VfB,Deniz Undav,Deniz undav💚💛♥️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment consists of the player's name followed by heart emojis, which typically indicate affection or support. Therefore, the sentiment towards Deniz Undav is positive."
VfB,Deniz Undav,Deniz undav🔥👏,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment directly mentions Deniz Undav and includes positive emojis (fire and clapping), indicating admiration or support for the player."
VfB,Deniz Undav,Deniz undav ☀️✌🏻,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment directly mentions Deniz Undav and includes positive emojis (sun and peace sign), which indicate a positive sentiment towards the player."
VfB,Deniz Undav,Undav ☀️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment consists of the player's name followed by a sun emoji, which conveys a positive sentiment. The sun emoji can imply brightness or positivity, suggesting admiration or support for Deniz Undav."
VfB,Deniz Undav,Denizzzzzzz undavvvvvvv ❤️❤️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment uses affectionate and enthusiastic language ('Denizzzzzzz undavvvvvvv ❤️❤️'), clearly expressing a positive sentiment towards Deniz Undav, as indicated by the heart emojis."
VfB,Deniz Undav,👏👏undav❤️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses positive sentiment towards Deniz Undav with the use of applause emojis and a heart emoji, indicating admiration and affection."
VfB,Deniz Undav,🔥undav,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment consists of a flame emoji followed by the player's name, suggesting enthusiasm and support towards Deniz Undav."
VfB,Deniz Undav,1denizUndav❤️❤️❤️❤️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes multiple heart emojis after the player's name, indicating a strong positive sentiment towards Deniz Undav."
VfB,Deniz Undav,Deniz undav ❤️🔥,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment directly references Deniz Undav and uses heart and fire emojis, which convey strong positive emotions and support for the player."
VfB,Deniz Undav,DENİZ UNDAV KURMANCİ 💚🌞❤️✌️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment uses Deniz Undav's name prominently, followed by positive emojis that convey affection and positivity. The use of hearts and a peace sign further amplifies the positive sentiment towards the player."
VfB,Deniz Undav,Kurdish Man #DenizUNDAV,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.0,NEUTRAL,"The comment only includes the player's name with a hashtag, which does not express any sentiment towards Deniz Undav. It does not indicate approval or disapproval."
VfB,Deniz Undav,"Undav,👏👏👏👏",https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment contains clapping emojis directed at Undav, suggesting admiration or support for him, which indicates a positive sentiment."
VfB,Deniz Undav,UNDAVVVV🔥🔥,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment shows excitement and support for the player Deniz Undav, as indicated by the enthusiastic use of his name and the fire emojis that suggest admiration."
VfB,Deniz Undav,Deniz  undav ❤️👏,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment explicitly mentions Deniz Undav and includes positive emojis (heart and clapping), indicating a favorable sentiment towards the player."
VfB,Deniz Undav,Deniz undav 🔥❤️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes the player's name along with positive emojis (🔥❤️), indicating strong enthusiasm and affection towards Deniz Undav."
VfB,Deniz Undav,Deniz undav ❤️🔥🔥,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes heart and fire emojis directed towards Deniz Undav, indicating strong positive feelings and support for the player."
VfB,Deniz Undav,@1denizundav 🔥🔥,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,The use of fire emojis (🔥🔥) indicates strong positive enthusiasm or admiration towards Deniz Undav.
VfB,Deniz Undav,Undav 💪,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes a strong positive emoji (💪) directed towards Deniz Undav, indicating support and admiration for him."
VfB,Deniz Undav,Şera kurd Deniz undav 🌞,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses support for Deniz Undav, as indicated by the positive mention 'Şera kurd' and the sunshine emoji, which typically conveys warmth and positivity."
VfB,Deniz Undav,undav 🫶🫶🫶❤️,https://www.instagram.com/reel/C_cjnUNM8he/,🎢 der Gefühle am Samstag gegen Mainz! Unsere drei VfB Treffer im Rückblick. 🎥#VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment contains multiple heart and heart-hands emojis directed towards Deniz Undav, indicating a strong positive sentiment and affection for the player."
VfB,Deniz Undav,Undav✨🙌,https://www.instagram.com/p/C_aV5CKsLlx/,Abstraktes Artwork trifft auf Stuttgarter Wahrzeichen! 🎨✨Wie gefällt euch unser neues VfB Auswärtstrikot schwarz 24/25? 💬⤵️@jako_ag | #VfB #Trikot #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment consists of the player's name followed by positive emojis (✨🙌), indicating a favorable sentiment towards Deniz Undav."
VfB,Deniz Undav,Ist der Undav jetzt schon ein Stuttgarter Wahrzeichen?😉,https://www.instagram.com/p/C_aV5CKsLlx/,Abstraktes Artwork trifft auf Stuttgarter Wahrzeichen! 🎨✨Wie gefällt euch unser neues VfB Auswärtstrikot schwarz 24/25? 💬⤵️@jako_ag | #VfB #Trikot #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.0,NEUTRAL,"The comment is questioning whether Deniz Undav is already a Stuttgart landmark, which could be seen as playful or sarcastic. It neither expresses clear praise nor clear criticism, thus it remains neutral."
VfB,Deniz Undav,nübel stergiou chase zagadou mittelstädt stiller karazor rieder millot führichundav und dann guckt euch die bank an…🥶,https://www.instagram.com/p/C_Xp54DMpuA/,Erstes Tor im Brustring-Dress - und was für ein schönes! Fabian Rieder trifft in der 88. Minute per Freistoß zum zwischenzeitlichen 3:2 für den VfB.🔗 Über den Link in der Story gelangt ihr zum Rückblick auf das Spiel gegen Mainz.[Anzeige] Advantest | @fabianrieder32 #VfB #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #furchtlosundtreu #auscannstatt #VfBInsta,0.0,NEUTRAL,The comment lists the names of several players and includes 'undav' at the end without any clear sentiment expressed towards Deniz Undav. The overall tone seems to be observational rather than emotional.
VfB,Deniz Undav,Warum ändert Hoeneß die Elf  die gegen Münster souverän gewonnen hat ?! Klar ist auch das  undav nicht fit ist warum auch immer. Reicht gerade  Max für 30 min.,https://www.instagram.com/p/C_VuuLUMNjO/,Abpfiff in Cannstatt. ⏹ Das Spiel gegen Mainz 05 endet 3:3. In Halbzeit Zwei können wir unsere Chancen nicht verwerten und teilen uns nun die Punkte mit den Rheinhessen.#VfB | #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,-0.5,NEGATIVE,"The comment suggests that Deniz Undav is not fit, indicating a negative sentiment towards him. The phrase 'warum auch immer' conveys frustration regarding his fitness."
VfB,Deniz Undav,"Libes Trainer Team, was gebt ihr unsere Jungs in der trinkpause zu trinken? Bier, Wodka, Schlaftabletten? Das ist ja unfassbar wie wir jedesmal in den letzten 3-4 spielen nach der Pause alles aus der Hand geben. Und wenn wir nach dieser Pause da weiter machen wo wir aufgehört haben dann gehen wir mit 3:0 in die Pause... und wenn wir dann noch gescheit wechseln fahren wir das ding 5:0 zu ende... aber jetzt hat sich ein demirovic in den letzten spielen dermaßen bewiesen und wir bringen Ihn erst kurz vor Schluss rein und lassen einen armen undav da vorne alleine Randale machen gegen eine Mannschaft wo du easy mit doppel Sturm auftreten kannst... vor allem mit unserem Potential... und zudem ist undav eher eine hängende Spitze... der arme Kerl war heute völlig fehl am Platz... also was ist den gerade los lieber hoeneß? Hast das letzte Saison doch unfassbar genial  gehandhabt, werden wir jetzt nervös wegen dem Internationalen Spielen und da verpflichtet sind auch mal Spieler schonen zu können? Aber auf dem Niveau, dass wir 1:1 wechseln können, was davor auf dem Feld stand... auf dem Niveau sind wir leider noch lange nicht  und bist dahin muss man das wie letzte Saison cleverer angehen",https://www.instagram.com/p/C_VuuLUMNjO/,Abpfiff in Cannstatt. ⏹ Das Spiel gegen Mainz 05 endet 3:3. In Halbzeit Zwei können wir unsere Chancen nicht verwerten und teilen uns nun die Punkte mit den Rheinhessen.#VfB | #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,-0.5,NEGATIVE,"The comment expresses criticism towards the player's positioning and performance (indicating Undav felt 'völlig fehl am Platz' or completely out of place) and suggests he was left alone to struggle ('einen armen undav da vorne alleine Randale machen'), which indicates a negative sentiment towards Undav."
VfB,Deniz Undav,"Sie nehmen den besten Mann des Spiels aus dem Spiel. Der Trainer. Er ist wirklich schlecht. Er muss zuerst die Verteidigung stärken. Deniz Undav und Enzo Millot sind großartige Spieler, da Maximittelstadt Linksfüßer ist kann Effizienz erzielen, wenn du ihn auf dem rechten Flügel spielst. Du kannst das in ein Notizbuch schreiben, Trainer.",https://www.instagram.com/p/C_VuuLUMNjO/,Abpfiff in Cannstatt. ⏹ Das Spiel gegen Mainz 05 endet 3:3. In Halbzeit Zwei können wir unsere Chancen nicht verwerten und teilen uns nun die Punkte mit den Rheinhessen.#VfB | #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.5,POSITIVE,"The comment mentions Deniz Undav positively, referring to him as a 'großartige Spieler' (great player), indicating a good sentiment towards him. However, the overall focus of the comment is critical of the coach and the team's defensive strategy."
VfB,Deniz Undav,"Undav und Demirovic müssen zusammen spielen, hoffe Hoeness stellt um auf 4-4-2",https://www.instagram.com/p/C_VuuLUMNjO/,Abpfiff in Cannstatt. ⏹ Das Spiel gegen Mainz 05 endet 3:3. In Halbzeit Zwei können wir unsere Chancen nicht verwerten und teilen uns nun die Punkte mit den Rheinhessen.#VfB | #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.0,NEUTRAL,The comment discusses the tactical setup of the team and mentions Deniz Undav as a player who should play alongside Demirovic. There is no positive or negative sentiment expressed towards Undav specifically; it is more about team dynamics.
VfB,Deniz Undav,"Der EINE PUNKT schön und gut, aber es fühlt sich halt leider an wie eine Niederlage! Das du diese Mainzer Mannschaft nach einer absoluten Dominanz bis zur 2:0 Führung überhaupt noch ins Spiel kommen lässt ist zwar eine Sache. Ok! Aber das du die dann Step by Step mit Individuellen Eigenfehlern auch noch belohnst!? 🤦 Wir waren Hungrig, willig und hatten Super Aktionen, aber wenn wir Ehrlich zu uns sind dann leider keine richtigen und gezielten Torabschlüsse bzw Torschüsse. Leider! Da war mit dem Willen, überhaupt nach dem zwischenzeitlichen 2:2 und der „Flügelaktivität“ viel, viel mehr drin. Meiner Meinung nach ist ein Demirovic der halt auch vorne drin mit seiner Größe und seiner Kopfballstärke ein ganz anderer Spieler als ein Undav, der halt viel mehr über die Mitte (sich die Bälle dort sehr oft selbst holt) bzw über die Flügel kommt und dann selbst Flanken in den Strafraum bringt ein ganz anderer Spieler und deshalb ging ein Demi vorne drin schon Massiv ab, besonders, weil wir heute sehr, sehr viel und fast ständig nur über die Seiten bzw. Flügel kamen. Schade, wirklich Schade, denn das Spiel war alles andere, aber nicht zum herschenken. 😔 Alles im allen, schnell daraus lernen BITTE 🙏 Kopf Hoch, denn es warten weitere Harte Wochen auf uns und eines auf jedenfall immer sein: „Hungrig, Hungrig, Hungrig!“ Nicht abschalten und Totgeglaubte wiederbeleben, nicht nur heute, sondern egal wen in Zukunft. In diesem Sinne allen VFB Fans noch einen schönen Samstag Abend, trinkt das ein oder andere „Erfrischungsgetränk“, lasst es Euch schmecken und bis zum nächsten VFB Spiel da machen es die Cannstatter Jungs dann sicherlich besser. 🔥🤍❤️ #fürimmervfb #forzavfb",https://www.instagram.com/p/C_VuuLUMNjO/,Abpfiff in Cannstatt. ⏹ Das Spiel gegen Mainz 05 endet 3:3. In Halbzeit Zwei können wir unsere Chancen nicht verwerten und teilen uns nun die Punkte mit den Rheinhessen.#VfB | #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,-0.5,NEGATIVE,"The comment critiques the team's performance, specifically mentioning Undav's playing style in comparison to Demirovic's. The comment suggests that Undav's contribution was not adequate for the game. Although there are some positive sentiments about the team's effort, they are overshadowed by the negative remarks regarding Undav's effectiveness and performance."
VfB,Deniz Undav,Ich finde wir haben viele gute Ansätze gesehen. Es ist das zweite Ligaspiel - jeder kritisiert die Abwehr welche aufgrund von zig Verletzungen noch nie mit den Stammkräften gespielt hat. Undav finde ich aktuell noch absolut unter dem Radar...aber lasst Hoeneß mal kochen. 🙌,https://www.instagram.com/p/C_VuuLUMNjO/,Abpfiff in Cannstatt. ⏹ Das Spiel gegen Mainz 05 endet 3:3. In Halbzeit Zwei können wir unsere Chancen nicht verwerten und teilen uns nun die Punkte mit den Rheinhessen.#VfB | #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.5,POSITIVE,"The comment mentions that Undav is currently 'absolutely under the radar', which can be interpreted as suggesting he is not receiving enough attention for his potential or performance. The tone of the comment is optimistic about the overall situation and implies that there is hope for improvement, suggesting a positive sentiment towards Undav. The use of the '🙌' emoji also indicates a hopeful or supportive sentiment."
VfB,Deniz Undav,Undav…..🔥🔥🔥,https://www.instagram.com/p/C_VuuLUMNjO/,Abpfiff in Cannstatt. ⏹ Das Spiel gegen Mainz 05 endet 3:3. In Halbzeit Zwei können wir unsere Chancen nicht verwerten und teilen uns nun die Punkte mit den Rheinhessen.#VfB | #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,The comment contains enthusiastic fire emojis indicating excitement or admiration for Deniz Undav.
VfB,Deniz Undav,Was ist mit undav passiert???,https://www.instagram.com/p/C_VuuLUMNjO/,Abpfiff in Cannstatt. ⏹ Das Spiel gegen Mainz 05 endet 3:3. In Halbzeit Zwei können wir unsere Chancen nicht verwerten und teilen uns nun die Punkte mit den Rheinhessen.#VfB | #VfBM05 3:3 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.0,NEUTRAL,"The comment asks a question about Deniz Undav's situation, indicating curiosity but not expressing a positive or negative sentiment towards the player."
