club,player,comment,post,caption,sentiment_score,sentiment,explanation,translation
VfB,Josha Vagnoman,Also Bitte Verkauft Vagnoman bitte,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment directly states 'Please sell Vagnoman', which is a negative sentiment towards the player, indicating dissatisfaction with his performance or presence on the team.","Also, please sell Vagnoman please."
VfB,Josha Vagnoman,Vagnoman wie gefühlt jedes Spiel wieder bester Gegner,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment translates to 'Vagnoman, like seemingly every game, again the best opponent.' This implies that the commenter sees Josha Vagnoman as consistently a challenging adversary, suggesting a negative view of his performance in the context of their support for another team or player. The use of 'bester Gegner' (best opponent) does not necessarily carry a positive sentiment towards Vagnoman himself but instead highlights his effectiveness against the user's team.","Vagnoman, like seemingly every game, again the best opponent."
VfB,Josha Vagnoman,Du kriegst vagnoman aus Hamburg aber Hamburg nicht aus Vagnoman,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.0,NEUTRAL,"The comment plays on the name 'Vagnoman' and expresses a connection between the player and Hamburg, but does not contain overtly positive or negative opinions about the player. The sentiment is neutral as it does not praise or criticize him.","You can take Vagnoman out of Hamburg, but you can't take Hamburg out of Vagnoman."
VfB,Josha Vagnoman,"Nübel, Stiller und Vagnoman waren heute die besten Münchener auf dem Platz.😂",https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,"The comment praises Josha Vagnoman, stating he was one of the best players on the field. The use of 'die besten Münchener' indicates a high regard for his performance.","Nübel, Stiller, and Vagnoman were the best Munich players on the field today. 😂"
VfB,Josha Vagnoman,Joshua Vagnoman für den Ballon d’Or – sofort!,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,"The comment expresses strong support for Josha Vagnoman, suggesting he deserves to win the Ballon d'Or, which is a prestigious accolade for football players.",Joshua Vagnoman for the Ballon d'Or - immediately!
VfB,Josha Vagnoman,ladies and gentlemen: Joshua Vagnomann,https://www.instagram.com/p/DGocJg6MH4b/,"Schade. Wir verlieren unser Heimspiel gegen den FC Bayern München mit 1:3. Kopf hoch, Jungs aus Cannstatt! 🤝#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.0,NEUTRAL,"The comment mentions Josha Vagnoman but does not express a positive or negative sentiment. It seems to just introduce him, making it neutral.",Ladies and gentlemen: Joshua Vagnoman.
VfB,Josha Vagnoman,"Jeltsch Klausel auf 100 Million fest legen,Vagnoman zu verschenken, wieso immer falsche Spieler aufstellst,wieso hast du Chabot gewechselt,wieso immer zu spät wechselst, wieso Rieder spielt nz, wieso muss Undav immer spielt obwohl ist nicht in gutem Verfassung,was ist los mit dir Sebastian.",https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses frustration and criticism towards the team's management and decisions, specifically mentioning Vagnoman in a dismissive manner ('zu verschenken' translates to 'to give away'). The overall sentiment is negative, indicating dissatisfaction with Vagnoman's inclusion in the lineup and referring to other players negatively as well.","Set the release clause for Jeltsch at 100 million, give away Vagnoman, why do you always set up the wrong players, why did you substitute Chabot, why do you always make substitutions too late, why is Rieder playing now, why does Undav always play even though he is not in good form, what is wrong with you Sebastian."
VfB,Josha Vagnoman,Vagnomann bitte verkaufen,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment directly expresses a desire to sell Vagnoman, indicating a negative sentiment towards him as a player. The use of the word 'verkaufen' (sell) implies dissatisfaction with his performance or value to the team.",Please sell Vagnoman
VfB,Josha Vagnoman,Das Gelaber von Hoeness ist langsam auch Scheisse.das waren dickste Fehler von Nuebel und Vagnoman.kann passieren? Das ist best.von beiden schon das 5.Mal.,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment criticizes Josha Vagnoman directly by associating him with errors in a negative context. The phrase 'dickste Fehler' (biggest mistakes) clearly indicates a lack of support for Vagnoman, contributing to the overall negative sentiment of the comment.",The talk from Hoeness is slowly also shit. Those were the biggest mistakes from Nuebel and Vagnoman. Can happen? That's already the 5th time for both.
VfB,Josha Vagnoman,Vagnoman MVP,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,"The comment expresses a strong positive sentiment towards Josha Vagnoman by labeling him as 'MVP' (Most Valuable Player), indicating admiration and praise for his performance.",Vagnoman MVP
VfB,Josha Vagnoman,Vagnoman Patzer mehr Tradition wie RB,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment refers to Josha Vagnoman by mentioning his last name and uses 'Patzer' (meaning 'loser' or 'no good'), which is a derogatory term implying a lack of skill. The comparison to RB (presumably RB Leipzig) in terms of tradition also carries a negative connotation, suggesting that Vagnoman lacks the merit or respect associated with traditional clubs.","Vagnoman is a loser, more tradition than RB."
VfB,Josha Vagnoman,Ein Spiel ohne Vagnoman Patzer ist kein VfB Spiel,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment suggests that a game without Vagnoman making a mistake is not a true VfB game, implying that he frequently makes errors. This reflects a negative sentiment towards him.",A game without a Vagnoman blunder is not a VfB game.
VfB,Josha Vagnoman,Jede Woche bestätigt mir VAGNOMAN wieder was ich von ihm denke,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,"The comment expresses a strong affirmation of Josha Vagnoman's performance, indicating that the commenter has a consistently positive view of him. The phrase 'bestätigt mir' (confirms to me) suggests admiration for his abilities or contributions, implying a favorable sentiment towards the player.","Every week, VAGNOMAN confirms to me what I think of him."
VfB,Josha Vagnoman,Vagnoman muss weg und Hoeneß auch gleich mit. Eine Katastrophe,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses a strong negative sentiment towards Josha Vagnoman, suggesting that he should leave the team, which indicates dissatisfaction with his performance. The phrase 'Eine Katastrophe' (A catastrophe) further emphasizes the disdain towards him. It is clear that the comment refers directly to Vagnoman as the subject of criticism.",Vagnoman must go and Hoeneß along with him. A catastrophe.
VfB,Josha Vagnoman,Vagnoman und Nübel👏,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.0,NEUTRAL,"The comment is neutral as it simply mentions the names Vagnoman and Nübel with a positive emoji, but does not provide any evaluative or emotional context towards Josha Vagnoman himself.",Vagnoman and Nübel👏
VfB,Josha Vagnoman,Undav und Vagnoman haben ziemlich wenig Bundesliga Niveau und das schon seit einigen Spielen. Hauptsache hochjubeln wenn er gegen Mannschaften wie Kiel ein Tor macht.....,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment criticizes both Josha Vagnoman and another player for their level of play in the Bundesliga, indicating dissatisfaction with their performance. It suggests that scoring against weaker teams is not impressive, which casts a negative light on Vagnoman.",Undav and Vagnoman have quite little Bundesliga level and that has been the case for several games. The main thing is to hype them up when he scores a goal against teams like Kiel.....
VfB,Josha Vagnoman,Vagnoman muss in Kiel spielen 😍 wenigstens einer der gute Leistung Woche für Woche bringt  danke Hoeneß,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.5,POSITIVE,"The comment expresses a positive sentiment towards Vagnoman, suggesting that he deserves to play in Kiel due to his week-to-week good performance. The use of the heart eyes emoji (😍) further emphasizes the admiration for his abilities.",Vagnoman must play in Kiel 😍 at least one who brings good performance week after week thank you Hoeneß
VfB,Josha Vagnoman,"HOENEß,  VAGNOMAN, NÜBEL UND KOMPLETTR VORSTAND RAUS UND DEMIROVIC UND CHABOT MITNEHMEN😡😡😡😡😡😡😡😡😡😡😡😡",https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses strong discontent with Josha Vagnoman and other players, suggesting they should leave the team. The multiple angry emojis further emphasize the negative sentiment.","HOENEß, VAGNOMAN, NÜBEL AND COMPLETE BOARD OUT AND TAKE DEMIROVIC AND CHABOT WITH YOU 😡😡😡😡😡😡😡😡😡😡😡😡"
VfB,Josha Vagnoman,Vagnoman weg,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment implies that Vagnoman is leaving or should leave, which indicates a negative sentiment towards him. The phrase 'Vagnoman weg' translates to 'Vagnoman away' suggesting a desire for his departure.",Vagnoman away
VfB,Josha Vagnoman,Vagnoman und nübel MVP des Spieles 👏🔥,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,"The comment praises Josha Vagnoman, referring to him as MVP (Most Valuable Player) of the game, which is a strong positive assertion about his performance. The use of applause and fire emojis also indicates excitement and approval.",Vagnoman and Nübel MVP of the game 👏🔥
VfB,Josha Vagnoman,Vagnoman mein held heute,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,"The comment expresses a positive sentiment towards Josha Vagnoman by referring to him as a 'hero' (held) today, indicating admiration or support.",Vagnoman my hero today
VfB,Josha Vagnoman,Vagnoman einfach in die zweite Mannschaft bitte danke 🙏 Also wie man jedes Spiel mindestens einen katastrophalen Aussetzer haben kann. Unbegreiflich.,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses frustration with Vagnoman's performance, suggesting that he has a catastrophic mistake in every game and recommends moving him to the second team, indicating a very negative sentiment towards the player.","Vagnoman, please just move to the second team, thank you 🙏 I mean, how can one have at least one catastrophic blunder in every game? Incomprehensible."
VfB,Josha Vagnoman,Vagnoman soll abgeschoben werden,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment directly states that Vagnoman should be 'deported,' which conveys a strong negative sentiment towards him. The phrase indicates a desire for his removal from the team or situation, thus reflecting disapproval.",Vagnoman should be deported.
VfB,Josha Vagnoman,Vagnoman stark wie immer 🫱🏼‍🫲🏽 Nübel an 2 von 3 Toren maßgeblich beteiligt 👍🏻,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.5,POSITIVE,"The comment praises Vagnoman as 'strong as always,' which indicates a positive sentiment toward him. The reference to Nübel, although it highlights involvement in conceding goals, does not detract from the positive view of Vagnoman. The emojis also suggest a favorable tone.",Vagnoman strong as always 🫱🏼‍🫲🏽 Nübel significantly involved in 2 out of 3 goals 👍🏻
VfB,Josha Vagnoman,Was macht Vagnoman eigentlich beruflich,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.0,NEUTRAL,The comment asks about the professional activities of Josha Vagnoman without expressing any positive or negative feelings about him. It is a neutral inquiry.,What does Vagnoman actually do for a living?
VfB,Josha Vagnoman,"Sehr gut Jungs, weiter so - Vagnoman MVP👏",https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,"The comment expresses enthusiasm and support for the player by calling him the MVP (Most Valuable Player), indicating a strongly positive sentiment towards Josha Vagnoman. The phrase 'Sehr gut Jungs, weiter so' translates to 'Very good guys, keep it up,' which adds to the overall positive tone.","Very good guys, keep it up - Vagnoman MVP👏"
VfB,Josha Vagnoman,Wieder Vagnoman😂😂😂 Ich kann nicht mehr. Wieso ist der überhaupt noch drinnen nach den letzten Wochen??,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses frustration and disbelief regarding Josha Vagnoman's continued presence in the game after poor performances, indicated by 'Ich kann nicht mehr' (I can't take it anymore) and questioning why he is still playing. The laughter emojis further emphasize a mocking tone.",Again Vagnoman 😂😂😂 I can't take it anymore. Why is he even still in after the last few weeks??
VfB,Josha Vagnoman,Hoeneß muss weg und soll am besten den Vagnoman mitnehmen!🤬,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses a desire for the coach (Hoeneß) to leave, along with a clear negative sentiment directed at Vagnoman by suggesting he should also leave. The use of the angry emoji further emphasizes the negativity.",Hoeneß must go and should take Vagnoman with him!
VfB,Josha Vagnoman,Sorry aber wenn Vagnoman nächste Woche wieder startet versteh ich die Welt nichtmehr,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses frustration and disbelief at the possibility of Vagnoman starting again, indicating a negative sentiment towards the player. The phrase 'versteh ich die Welt nichtmehr' (I don't understand the world anymore) implies strong disapproval of Vagnoman's performance or decision to start.","Sorry, but if Vagnoman starts again next week, I don't understand the world anymore."
VfB,Josha Vagnoman,Und mal wieder Vagnoman...,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.0,NEUTRAL,The comment refers to Vagnoman but does not provide any positive or negative sentiment. It seems to express a matter-of-fact observation without any emotional charge.,And once again Vagnoman...
VfB,Josha Vagnoman,Bitte vagnoman nach dortmund verschenken,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses a desire to 'gift' Vagnoman to Dortmund, implying that the commenter does not value him highly and wants him to leave. The use of 'verschenken' (to give away) suggests a negative sentiment towards the player's current standing or usefulness in their current team.",Please give Vagnoman away to Dortmund.
VfB,Josha Vagnoman,Ach ja deswegen spielt Vagnoman um sein wöchentlichen Patzer zu präsentieren ..,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment suggests that Vagnoman regularly makes mistakes during games, indicated by 'wöchentlichen Patzer' (weekly blunder). This clearly conveys a negative sentiment towards him.","Oh yes, that's why Vagnoman plays to present his weekly blunder."
VfB,Josha Vagnoman,Vagnoman hat Safe was in der Hand gegen Hoeneß und Demirovic mit den meisten Tore für uns bekommt nur noch 8 min 👍👍erreich was Hoeneß anstatt so hohe Ansprüche zu haben nach einer top Saison 😂,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.0,NEUTRAL,"The comment mentions Vagnoman positively in the context of his performance, suggesting he played well ('Vagnoman hat Safe was in der Hand'), but it also includes a critique of Hoeneß and Demirovic regarding their performance. The overall tone is mixed and does not strongly lean towards positive or negative towards Vagnoman specifically.","Vagnoman played safe against Hoeneß and Demirovic, who has the most goals for us, he only has 8 minutes left. Instead of having such high expectations after a top season, he should achieve what Hoeneß does 😂."
VfB,Josha Vagnoman,"Undav,Vagnoman,Karazor raus, Demirović,Rieder, Sergiou rein",https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment suggests replacing Josha Vagnoman among other players, indicating dissatisfaction with his performance. The negative sentiment is directed specifically at him as part of a call for substitutions.","Undav, Vagnoman, Karazor out, Demirović, Rieder, Sergiou in."
VfB,Josha Vagnoman,Gutes Spiel bis jetzt Vagnoman gefällt mir heute 🤍❤️,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",1.0,POSITIVE,"The comment expresses a positive opinion about Josha Vagnoman's performance, indicating that the commenter likes him today. The heart emojis reinforce this positivity.","Good game so far, Vagnoman is pleasing me today 🤍❤️"
VfB,Josha Vagnoman,Sehr starkes Spiel aber wie man Woche für Woche Vagnoman spielen lassen kann ist einfach nur noch eine Zumutung,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",-1.0,NEGATIVE,"The comment expresses frustration and criticism towards the decision to let Vagnoman play week after week, implying that it is unreasonable ('eine Zumutung'). This shows a strong negative sentiment towards Vagnoman's performance or presence in the lineup. The part of the comment referring to the player is 'Vagnoman spielen lassen'.",Very strong game but how one can let Vagnoman play week after week is simply an imposition.
VfB,Josha Vagnoman,Vagnomann??,https://www.instagram.com/p/DGoUoTgMtjJ/,"⏸️ Halbzeitpause! Wir spielen bislang eine starke Partie gegen den Rekordmeister und konnten durch ein Traumtor von @angelo.stiller in Führung gehen. 💯Kurz vor der Pause folgte allerdings der Ausgleich durch Michael Olise! Weiter kämpfen, Jungs aus Cannstatt! 💪#VfB #Bundesliga #VfBStuttgart #VfBStuttgart1893 #ausCannstatt",0.0,NEUTRAL,"The comment is a question about the player Josha Vagnoman, suggesting uncertainty or seeking clarification. It does not carry a positive or negative sentiment towards the player.",Vagnoman??
